,ReportDate,Price,MID,UP,LOW,买,平,买累计,平累计,,仓位
410,2006/2/6,15730,15339.62,15582.78,15096.46,1,0,,,,
411,2006/2/7,15705,15360,15632.81,15087.19,0,0,,,,
412,2006/2/8,15375,15365.77,15632.99,15098.55,0,0,,,,
413,2006/2/9,15460,15374.04,15639.01,15109.07,0,0,,,,
414,2006/2/10,15410,15380,15640.77,15119.23,0,0,,,,
415,2006/2/13,15350,15384.04,15639.3,15128.78,0,-1,,,,
416,2006/2/14,15345,15387.69,15637.64,15137.74,0,0,,,,
417,2006/2/15,15400,15395.96,15631.84,15160.08,0,0,,,,
418,2006/2/16,15380,15400.19,15630.55,15169.83,0,0,,,,
419,2006/2/17,15325,15401.73,15629.41,15174.05,0,0,,,,
420,2006/2/20,15310,15401.54,15629.54,15173.54,0,0,,,,
421,2006/2/21,15235,15396.92,15633.53,15160.31,0,0,,,,
422,2006/2/22,15205,15392.12,15639.23,15145.01,0,0,,,,
423,2006/2/23,15120,15385.38,15652.24,15118.52,0,0,,,,
424,2006/2/24,15085,15371.35,15661.46,15081.24,0,0,,,,
425,2006/2/27,14900,15351.15,15694.01,15008.29,0,0,,,,
426,2006/2/28,14840,15325.58,15716.54,14934.62,0,0,,,,
427,2006/3/1,14845,15303.08,15734.3,14871.86,0,0,,,,
428,2006/3/2,14765,15283.65,15763.79,14803.51,0,0,,,,
429,2006/3/3,14665,15261.35,15799.37,14723.33,0,0,,,,
430,2006/3/6,14575,15234.23,15835.66,14632.8,0,0,,,,
431,2006/3/7,14725,15208.65,15838.42,14578.88,0,0,,,,
432,2006/3/8,14655,15182.31,15845.64,14518.98,0,0,,,,
433,2006/3/9,14785,15157.31,15829.95,14484.67,0,0,,,,
434,2006/3/10,14670,15128.08,15817.27,14438.89,0,0,,,,
435,2006/3/13,14675,15097.5,15794.09,14400.91,0,0,,,,
436,2006/3/14,14630,15055.19,15725.08,14385.3,0,0,,,,
437,2006/3/15,14635,15014.04,15648.38,14379.7,0,0,,,,
438,2006/3/16,14665,14986.73,15617.55,14355.91,0,0,,,,
439,2006/3/17,14615,14954.23,15570.52,14337.94,0,0,,,,
440,2006/3/20,14550,14921.15,15527.92,14314.38,0,0,,,,
441,2006/3/21,14405,14884.81,15497.9,14271.72,0,0,,,,
442,2006/3/22,14280,14843.85,15471.18,14216.52,0,0,,,,
443,2006/3/23,14255,14799.81,15425.48,14174.14,0,0,,,,
444,2006/3/24,14410,14762.5,15359.26,14165.74,0,0,,,,
445,2006/3/27,14475,14729.81,15290.41,14169.21,0,0,,,,
446,2006/3/28,14515,14699.23,15212.95,14185.51,0,0,,,,
447,2006/3/29,14535,14672.31,15140.59,14204.03,0,0,,,,
448,2006/3/30,14610,14649.42,15064.54,14234.3,0,0,,,,
449,2006/3/31,14605,14629.62,14997.83,14261.41,0,0,,,,
450,2006/4/3,14415,14603.85,14930.96,14276.74,0,-1,,,,
451,2006/4/4,14500,14588.46,14894.58,14282.34,0,0,,,,
452,2006/4/5,14510,14575.77,14865.43,14286.11,0,0,,,,
453,2006/4/6,14555,14564.62,14832.68,14296.56,0,0,,,,
454,2006/4/7,14470,14553.27,14810.81,14295.73,0,-1,,,,
455,2006/4/10,14450,14545,14801.42,14288.58,0,0,,,,
456,2006/4/11,14475,14541.15,14798.7,14283.6,0,0,,,,
457,2006/4/12,14495,14532.31,14779.17,14285.45,0,0,,,,
458,2006/4/13,14450,14524.42,14768.05,14280.79,0,0,,,,
459,2006/4/14,14485,14512.88,14732.39,14293.37,0,0,,,,
460,2006/4/17,14600,14510.19,14723.31,14297.07,0,0,,,,
461,2006/4/18,14560,14505.77,14709.21,14302.33,0,0,,,,
462,2006/4/19,14585,14504.04,14703.82,14304.26,0,0,,,,
463,2006/4/20,14595,14502.5,14698.67,14306.33,0,0,,,,
464,2006/4/21,14520,14496.92,14681.79,14312.05,0,0,,,,
465,2006/4/24,14535,14493.85,14673.12,14314.58,0,0,,,,
466,2006/4/25,14415,14488.65,14668.97,14308.33,0,-1,,,,
467,2006/4/26,14370,14487.31,14670.73,14303.89,0,0,,,,
468,2006/4/27,14420,14492.69,14658.13,14327.25,0,0,,,,
469,2006/4/28,14230,14491.73,14663.1,14320.36,0,0,,,,
470,2006/5/8,14260,14485.96,14677.67,14294.25,0,0,,,,
471,2006/5/9,14340,14480.77,14680.84,14280.7,0,0,,,,
472,2006/5/10,14250,14470.58,14689.51,14251.65,0,0,,,,
473,2006/5/11,14360,14463.85,14685.29,14242.41,0,0,,,,
474,2006/5/12,14400,14455.77,14670.24,14241.3,0,0,,,,
475,2006/5/15,14455,14450,14655.66,14244.34,0,0,,,,
476,2006/5/16,14290,14445.19,14659.9,14230.48,0,-1,,,,
477,2006/5/17,14365,14440,14655.72,14224.28,0,0,,,,
478,2006/5/18,14325,14432.88,14651.19,14214.57,0,0,,,,
479,2006/5/19,14270,14421.92,14643.32,14200.52,0,0,,,,
480,2006/5/22,14320,14416.15,14640.14,14192.16,0,0,,,,
481,2006/5/23,14340,14411.92,14637.4,14186.44,0,0,,,,
482,2006/5/24,14375,14408.08,14632.49,14183.67,0,0,,,,
483,2006/5/25,14315,14401.15,14625.51,14176.79,0,0,,,,
484,2006/5/26,14310,14395.77,14621.97,14169.57,0,0,,,,
485,2006/5/29,14340,14390.19,14614.38,14166,0,0,,,,
486,2006/5/30,14345,14380.38,14588.09,14172.67,0,0,,,,
487,2006/5/31,14260,14368.85,14568.22,14169.48,0,0,,,,
488,2006/6/1,14280,14357.12,14538.67,14175.57,0,0,,,,
489,2006/6/2,14350,14347.69,14501.14,14194.24,0,0,,,,
490,2006/6/5,14410,14343.46,14482.54,14204.38,0,0,,,,
491,2006/6/6,14370,14337.12,14452.95,14221.29,0,0,,,,
492,2006/6/7,14390,14336.15,14449.69,14222.61,0,0,,,,
493,2006/6/8,14360,14335.77,14448.9,14222.64,0,0,,,,
494,2006/6/9,14650,14344.62,14509.35,14179.89,1,0,,,,
495,2006/6/12,14595,14358.65,14543.7,14173.6,0,0,,,,
496,2006/6/13,14465,14366.54,14551.58,14181.5,0,0,,,,
497,2006/6/14,14440,14370.38,14557.27,14183.49,0,0,,,,
498,2006/6/15,14295,14372.12,14555.16,14189.08,0,-1,,,,
499,2006/6/16,14260,14368.27,14556.5,14180.04,0,0,,,,
500,2006/6/19,14020,14353.65,14585.57,14121.73,0,0,,,,
501,2006/6/20,14045,14337.88,14595.47,14080.29,0,0,,,,
502,2006/6/21,14130,14331.73,14601.44,14062.02,0,0,,,,
503,2006/6/22,14075,14320.58,14607.97,14033.19,0,0,,,,
504,2006/6/23,14100,14311.92,14612.03,14011.81,0,0,,,,
505,2006/6/26,14050,14303.46,14620.42,13986.5,0,0,,,,
506,2006/6/27,14020,14291.92,14627.66,13956.18,0,0,,,,
507,2006/6/28,13870,14273.85,14647.31,13900.39,0,0,,,,
508,2006/6/29,14250,14269.04,14640.3,13897.78,0,0,,,,
509,2006/6/30,14285,14267.88,14638.73,13897.03,0,0,,,,
510,2006/7/3,14250,14265.58,14636.09,13895.07,0,-1,,,,
511,2006/7/4,14240,14261.73,14631.1,13892.36,0,0,,,,
512,2006/7/5,14280,14259.23,14627.13,13891.33,0,0,,,,
513,2006/7/6,14255,14259.04,14626.94,13891.14,0,-1,,,,
514,2006/7/7,14240,14257.5,14625.37,13889.63,0,0,,,,
515,2006/7/10,14205,14251.92,14618.35,13885.49,0,0,,,,
516,2006/7/11,14215,14244.42,14605.33,13883.51,0,0,,,,
517,2006/7/12,14180,14237.12,14595.14,13879.1,0,0,,,,
518,2006/7/13,14205,14230,14582.69,13877.31,0,0,,,,
519,2006/7/14,14050,14218.08,14573.44,13862.72,0,0,,,,
520,2006/7/17,13930,14190.38,14516.75,13864.01,0,0,,,,
521,2006/7/18,13955,14165.77,14460.17,13871.37,0,0,,,,
522,2006/7/19,14035,14149.23,14421.15,13877.31,0,0,,,,
523,2006/7/20,13995,14132.12,14383.12,13881.12,0,0,,,,
524,2006/7/21,14005,14120.96,14367.59,13874.33,0,0,,,,
525,2006/7/24,14065,14113.46,14354.29,13872.63,0,0,,,,
526,2006/7/25,14060,14115,14353.85,13876.15,0,0,,,,
527,2006/7/26,14080,14116.35,14353.95,13878.75,0,0,,,,
528,2006/7/27,14065,14113.85,14352.22,13875.48,0,0,,,,
529,2006/7/28,14035,14112.31,14352.23,13872.39,0,0,,,,
530,2006/7/31,14110,14112.69,14352.56,13872.82,0,0,,,,
531,2006/8/1,14075,14113.65,14352.67,13874.63,0,0,,,,
532,2006/8/2,14490,14131.73,14409.28,13854.18,1,0,,,,
533,2006/8/3,14530,14157.12,14455.06,13859.18,0,0,,,,
534,2006/8/4,14505,14166.92,14493.04,13840.8,0,0,,,,
535,2006/8/7,14540,14176.73,14531.68,13821.78,1,0,,,,
536,2006/8/8,14450,14184.42,14554.33,13814.51,0,0,,,,
537,2006/8/9,14400,14190.58,14569.55,13811.61,0,0,,,,
538,2006/8/10,14485,14198.46,14593.37,13803.55,0,0,,,,
539,2006/8/11,14555,14210,14628.6,13791.4,0,0,,,,
540,2006/8/14,14295,14212.12,14631.9,13792.34,0,0,,,,
541,2006/8/15,14130,14209.23,14630.24,13788.22,0,-1,,,,
542,2006/8/16,14120,14205.58,14628.03,13783.13,0,0,,,,
543,2006/8/17,14120,14203.27,14626.96,13779.58,0,0,,,,
544,2006/8/18,14125,14200.19,14624.99,13775.39,0,0,,,,
545,2006/8/21,14190,14205.58,14625.98,13785.18,0,0,,,,
546,2006/8/22,14170,14214.81,14620.32,13809.3,0,0,,,,
547,2006/8/23,14255,14226.35,14617.94,13834.76,0,0,,,,
548,2006/8/24,14255,14234.81,14618.63,13850.99,0,0,,,,
549,2006/8/25,14225,14243.65,14614.87,13872.43,0,-1,,,,
550,2006/8/28,14230,14252.31,14610.65,13893.97,0,0,,,,
551,2006/8/29,14110,14254.04,14609.04,13899.04,0,0,,,,
552,2006/8/30,13880,14247.12,14624.19,13870.05,0,0,,,,
553,2006/8/31,13700,14232.5,14662.29,13802.71,0,0,,,,
554,2006/9/1,13870,14225,14673.36,13776.64,0,0,,,,
555,2006/9/4,13675,14211.15,14703.95,13718.35,0,0,,,,
556,2006/9/5,13670,14194.23,14729.84,13658.62,0,0,,,,
557,2006/9/6,13725,14180.77,14745.64,13615.9,0,0,,,,
558,2006/9/7,13825,14155.19,14722.03,13588.35,0,0,,,,
559,2006/9/8,13780,14126.35,14690.17,13562.53,0,0,,,,
560,2006/9/11,13710,14095.77,14660.39,13531.15,0,0,,,,
561,2006/9/12,13770,14066.15,14614.38,13517.92,0,0,,,,
562,2006/9/13,13795,14040.96,14575.85,13506.07,0,0,,,,
563,2006/9/14,13785,14017.31,14540.41,13494.21,0,0,,,,
564,2006/9/15,13785,13990.38,14484.6,13496.16,0,0,,,,
565,2006/9/18,13740,13959.04,14405.35,13512.73,0,0,,,,
566,2006/9/19,13745,13937.88,14369.85,13505.91,0,0,,,,
567,2006/9/20,13545,13915.38,14366.25,13464.51,0,0,,,,
568,2006/9/21,13535,13892.88,14359.39,13426.37,0,0,,,,
569,2006/9/22,13445,13866.92,14355.46,13378.38,0,0,,,,
570,2006/9/25,13490,13842.5,14340.76,13344.24,0,0,,,,
571,2006/9/26,13490,13815.58,14311.37,13319.79,0,0,,,,
572,2006/9/27,13540,13791.35,14276.55,13306.15,0,0,,,,
573,2006/9/28,13560,13764.62,14219.17,13310.07,0,0,,,,
574,2006/9/29,13535,13736.92,14153.31,13320.53,0,0,,,,
575,2006/10/9,13390,13704.81,14092.41,13317.21,0,0,,,,
576,2006/10/10,13355,13671.15,14018.96,13323.34,0,0,,,,
577,2006/10/11,13245,13637.88,13976.42,13299.34,0,0,,,,
578,2006/10/12,13205,13611.92,13975.8,13248.04,0,0,,,,
579,2006/10/13,13255,13594.81,13982.54,13207.08,0,0,,,,
580,2006/10/16,13290,13572.5,13961.1,13183.9,0,0,,,,
581,2006/10/17,13395,13561.73,13954.02,13169.44,0,0,,,,
582,2006/10/18,13270,13546.35,13952.11,13140.59,0,0,,,,
583,2006/10/19,13290,13529.62,13940.58,13118.66,0,0,,,,
584,2006/10/20,13285,13508.85,13912.22,13105.48,0,0,,,,
585,2006/10/23,13465,13496.73,13884.85,13108.61,0,0,,,,
586,2006/10/24,13440,13486.35,13865.07,13107.63,0,0,,,,
587,2006/10/25,13460,13474.42,13835.08,13113.76,0,0,,,,
588,2006/10/26,13510,13463.46,13800.11,13126.81,0,0,,,,
589,2006/10/27,13470,13451.35,13761.49,13141.21,0,0,,,,
590,2006/10/30,13450,13438.46,13717.18,13159.74,0,0,,,,
591,2006/10/31,13315,13422.12,13676.02,13168.22,0,-1,,,,
592,2006/11/1,13365,13407.5,13625.26,13189.74,0,0,,,,
593,2006/11/2,13350,13400,13611.4,13188.6,0,0,,,,
594,2006/11/3,13420,13395.58,13599.92,13191.24,0,0,,,,
595,2006/11/6,13435,13395.19,13599.18,13191.2,0,0,,,,
596,2006/11/7,13470,13394.42,13597.07,13191.77,0,0,,,,
597,2006/11/8,13940,13411.73,13704.96,13118.5,1,0,,,,
598,2006/11/9,13940,13427.12,13783.51,13070.73,0,0,,,,
599,2006/11/10,13945,13441.92,13849.59,13034.25,0,0,,,,
600,2006/11/13,13960,13458.27,13912.85,13003.69,0,0,,,,
601,2006/11/14,13840,13475.58,13953.03,12998.13,0,0,,,,
602,2006/11/15,13795,13492.5,13983.18,13001.82,0,0,,,,
603,2006/11/16,13850,13515.77,14014.93,13016.61,0,0,,,,
604,2006/11/17,13785,13538.08,14031.27,13044.89,0,0,,,,
605,2006/11/20,13775,13558.08,14045.66,13070.5,0,0,,,,
606,2006/11/21,13745,13575.58,14055.74,13095.42,0,0,,,,
607,2006/11/22,13960,13597.31,14094.32,13100.3,0,0,,,,
608,2006/11/23,14175,13632.12,14159.6,13104.64,1,0,,,,
609,2006/11/24,14220,13667.88,14224.19,13111.57,0,0,,,,
610,2006/11/27,14270,13705.77,14287.2,13124.34,0,0,,,,
611,2006/11/28,14235,13735.38,14343.62,13127.14,0,0,,,,
612,2006/11/29,14110,13761.15,14374.08,13148.22,0,0,,,,
613,2006/11/30,14145,13787.5,14405.45,13169.55,0,0,,,,
614,2006/12/1,14185,13813.46,14439.57,13187.35,0,0,,,,
615,2006/12/4,14255,13843.65,14476.53,13210.77,0,0,,,,
616,2006/12/5,14280,13875.58,14509.59,13241.57,0,0,,,,
617,2006/12/6,14225,13910.58,14515.67,13305.49,0,0,,,,
618,2006/12/7,14155,13940.96,14510.37,13371.55,0,0,,,,
619,2006/12/8,14150,13971.73,14492.69,13450.77,0,0,,,,
620,2006/12/11,14120,13998.65,14471.09,13526.21,0,0,,,,
621,2006/12/12,14255,14030.19,14452.97,13607.41,0,0,,,,
622,2006/12/13,14170,14057.12,14415.79,13698.45,0,0,,,,
623,2006/12/14,14240,14068.65,14430.93,13706.37,0,0,,,,
624,2006/12/15,14310,14082.88,14453.11,13712.65,0,0,,,,
625,2006/12/18,14305,14096.73,14472.4,13721.06,0,0,,,,
626,2006/12/19,14280,14109.04,14487.03,13731.05,0,0,,,,
627,2006/12/20,14290,14126.35,14494.17,13758.53,0,0,,,,
628,2006/12/21,14245,14143.65,14488.23,13799.07,0,0,,,,
629,2006/12/22,14335,14162.31,14492.98,13831.64,0,0,,,,
630,2006/12/25,14330,14183.27,14482,13884.54,0,0,,,,
631,2006/12/26,14285,14202.88,14453.13,13952.63,0,0,,,,
632,2006/12/27,14265,14222.88,14390.31,14055.45,0,0,,,,
633,2006/12/28,14240,14233.65,14362.26,14105.04,0,0,,,,
634,2006/12/29,14305,14238.65,14367.88,14109.42,0,0,,,,
635,2007/1/4,14165,14236.54,14368.81,14104.27,0,-1,,,,
636,2007/1/5,14195,14233.65,14366.15,14101.15,0,0,,,,
637,2007/1/8,14195,14232.12,14365.48,14098.76,0,0,,,,
638,2007/1/9,14165,14234.23,14361.12,14107.34,0,0,,,,
639,2007/1/10,14155,14234.62,14360.44,14108.8,0,0,,,,
640,2007/1/11,14140,14232.88,14362.72,14103.04,0,0,,,,
641,2007/1/12,13895,14219.04,14404.1,14033.98,0,0,,,,
642,2007/1/15,13955,14206.54,14416.68,13996.4,0,0,,,,
643,2007/1/16,13910,14194.42,14434.34,13954.5,0,0,,,,
644,2007/1/17,13970,14187.31,14442.58,13932.04,0,0,,,,
645,2007/1/18,13935,14179.04,14452.61,13905.47,0,0,,,,
646,2007/1/19,13825,14167.69,14473.96,13861.42,0,0,,,,
647,2007/1/22,13800,14150.19,14486.26,13814.12,0,0,,,,
648,2007/1/23,13835,14137.31,14495.2,13779.42,0,0,,,,
649,2007/1/24,13865,14122.88,14493.55,13752.21,0,0,,,,
650,2007/1/25,13870,14105.96,14481.24,13730.68,0,0,,,,
651,2007/1/26,13895,14090.19,14465.13,13715.25,0,0,,,,
652,2007/1/29,13910,14075.96,14449.01,13702.91,0,0,,,,
653,2007/1/30,13865,14059.62,14430.9,13688.34,0,0,,,,
654,2007/1/31,13915,14046.92,14414.38,13679.46,0,0,,,,
655,2007/2/1,13940,14031.73,14381.9,13681.56,0,0,,,,
656,2007/2/2,13945,14016.92,14346.58,13687.26,0,0,,,,
657,2007/2/5,13940,14003.65,14315.72,13691.58,0,0,,,,
658,2007/2/6,13950,13991.54,14285.33,13697.75,0,0,,,,
659,2007/2/7,13905,13978.65,14256.03,13701.27,0,0,,,,
660,2007/2/8,13870,13961.92,14208.14,13715.7,0,0,,,,
661,2007/2/9,13865,13950.38,14184.85,13715.91,0,0,,,,
662,2007/2/12,13860,13937.5,14152.02,13722.98,0,0,,,,
663,2007/2/13,13815,13922.88,14115.03,13730.73,0,0,,,,
664,2007/2/14,13830,13910,14078.02,13741.98,0,0,,,,
665,2007/2/15,13805,13896.54,14036.68,13756.4,0,0,,,,
666,2007/2/16,13880,13886.54,13985.44,13787.64,0,0,,,,
667,2007/2/26,13895,13886.54,13985.44,13787.64,0,0,,,,
668,2007/2/27,13845,13882.31,13978.4,13786.22,0,-1,,,,
669,2007/2/28,13740,13875.77,13986.1,13765.44,0,0,,,,
670,2007/3/1,13680,13864.62,13992.56,13736.68,0,0,,,,
671,2007/3/2,13785,13858.85,13987.11,13730.59,0,0,,,,
672,2007/3/5,13750,13855.96,13990.6,13721.32,0,0,,,,
673,2007/3/6,13780,13855.19,13991.38,13719,0,0,,,,
674,2007/3/7,13825,13854.81,13991.29,13718.33,0,0,,,,
675,2007/3/8,13850,13854.23,13990.66,13717.8,0,0,,,,
676,2007/3/9,13825,13852.5,13989.24,13715.76,0,0,,,,
677,2007/3/12,13825,13849.81,13985.82,13713.8,0,0,,,,
678,2007/3/13,13790,13845.19,13980.85,13709.53,0,0,,,,
679,2007/3/14,13735,13840.19,13982.25,13698.13,0,0,,,,
680,2007/3/15,13735,13833.27,13977.68,13688.86,0,0,,,,
681,2007/3/16,13685,13823.46,13972.29,13674.63,0,0,,,,
682,2007/3/19,13600,13810.19,13974.64,13645.74,0,0,,,,
683,2007/3/20,13590,13796.73,13973.79,13619.67,0,0,,,,
684,2007/3/21,13550,13781.35,13972,13590.7,0,0,,,,
685,2007/3/22,13825,13778.27,13963.11,13593.43,0,0,,,,
686,2007/3/23,13860,13777.88,13961.97,13593.79,0,0,,,,
687,2007/3/26,13750,13773.46,13954.34,13592.58,0,-1,,,,
688,2007/3/27,13680,13766.54,13947.42,13585.66,0,0,,,,
689,2007/3/28,13755,13764.23,13944.07,13584.39,0,0,,,,
690,2007/3/29,13805,13763.27,13941.91,13584.63,0,0,,,,
691,2007/3/30,13800,13763.08,13941.54,13584.62,0,0,,,,
692,2007/4/2,13770,13758.85,13930.88,13586.82,0,0,,,,
693,2007/4/3,13850,13757.12,13924.29,13589.95,0,0,,,,
694,2007/4/4,13860,13757.69,13926.22,13589.16,0,0,,,,
695,2007/4/5,13855,13762.12,13934.7,13589.54,0,0,,,,
696,2007/4/6,13760,13765.19,13934.51,13595.87,0,-1,,,,
697,2007/4/9,13775,13764.81,13933.98,13595.64,0,0,,,,
698,2007/4/10,13760,13765.19,13934.27,13596.11,0,-1,,,,
699,2007/4/11,13760,13764.42,13933.4,13595.44,0,0,,,,
700,2007/4/12,13680,13758.85,13929.08,13588.62,0,-1,,,,
701,2007/4/13,13650,13751.15,13922.32,13579.98,0,0,,,,
702,2007/4/16,13515,13739.23,13930.95,13547.51,0,0,,,,
703,2007/4/17,13455,13725,13943.32,13506.68,0,0,,,,
704,2007/4/18,13355,13708.27,13968.52,13448.02,0,0,,,,
705,2007/4/19,13405,13695.58,13981.34,13409.82,0,0,,,,
706,2007/4/20,13450,13684.62,13985.55,13383.69,0,0,,,,
707,2007/4/23,13450,13675.58,13990.26,13360.9,0,0,,,,
708,2007/4/24,13410,13668.27,13998.69,13337.85,0,0,,,,
709,2007/4/25,13425,13661.92,14004.7,13319.14,0,0,,,,
710,2007/4/26,13415,13656.73,14010.48,13302.98,0,0,,,,
711,2007/4/27,13375,13639.42,14002.82,13276.02,0,0,,,,
712,2007/4/30,13335,13619.23,13989.91,13248.55,0,0,,,,
713,2007/5/8,13155,13596.35,14004.97,13187.73,0,0,,,,
714,2007/5/9,13195,13577.69,14013.78,13141.6,0,0,,,,
715,2007/5/10,13165,13555,14013.54,13096.46,0,0,,,,
716,2007/5/11,13140,13529.42,14003.86,13054.98,0,0,,,,
717,2007/5/14,13115,13503.08,13990.9,13015.26,0,0,,,,
718,2007/5/15,12970,13472.31,13990.09,12954.53,0,0,,,,
719,2007/5/16,13065,13442.12,13959.83,12924.41,0,0,,,,
720,2007/5/17,13225,13417.69,13912.81,12922.57,0,0,,,,
721,2007/5/18,13145,13390.38,13862.97,12917.79,0,0,,,,
722,2007/5/21,13295,13372.5,13821.51,12923.49,0,0,,,,
723,2007/5/22,13405,13358.27,13776.62,12939.92,0,0,,,,
724,2007/5/23,13345,13342.31,13727.23,12957.39,0,0,,,,
725,2007/5/24,13220,13321.54,13669.17,12973.91,0,-1,,,,
726,2007/5/25,13250,13305,13621.18,12988.82,0,0,,,,
727,2007/5/28,13340,13293.08,13576.86,13009.3,0,0,,,,
728,2007/5/29,13410,13289.04,13562.48,13015.6,0,0,,,,
729,2007/5/30,13395,13286.73,13555.31,13018.15,0,0,,,,
730,2007/5/31,13385,13287.88,13557.93,13017.83,0,0,,,,
731,2007/6/1,13395,13287.5,13556.89,13018.11,0,0,,,,
732,2007/6/4,13365,13284.23,13547.41,13021.05,0,0,,,,
733,2007/6/5,13315,13279.04,13533.8,13024.28,0,0,,,,
734,2007/6/6,13915,13298.46,13652.44,12944.48,1,0,,,,
735,2007/6/7,13950,13318.65,13753.35,12883.95,0,0,,,,
736,2007/6/8,14090,13344.62,13873.65,12815.59,0,0,,,,
737,2007/6/11,14120,13373.27,13983.6,12762.94,0,0,,,,
738,2007/6/12,14160,13405,14088.46,12721.54,0,0,,,,
739,2007/6/13,14090,13440.96,14166.78,12715.14,0,0,,,,
740,2007/6/14,14175,13478.65,14251.58,12705.72,0,0,,,,
741,2007/6/15,14240,13520,14336.9,12703.1,0,0,,,,
742,2007/6/18,14385,13567.88,14436.44,12699.32,0,0,,,,
743,2007/6/19,14420,13618.08,14527.63,12708.53,0,0,,,,
744,2007/6/20,14345,13670.96,14583.64,12758.28,0,0,,,,
745,2007/6/21,14485,13725.58,14657.17,12793.99,0,0,,,,
746,2007/6/22,14445,13772.5,14721.93,12823.07,0,0,,,,
747,2007/6/25,14245,13814.81,14745.77,12883.85,0,0,,,,
748,2007/6/26,14315,13854.04,14779.83,12928.25,0,0,,,,
749,2007/6/27,14360,13890.77,14818.22,12963.32,0,0,,,,
750,2007/6/28,14265,13926.15,14837.03,13015.27,0,0,,,,
751,2007/6/29,14240,13965.38,14836.75,13094.01,0,0,,,,
752,2007/7/2,14275,14004.81,14833.22,13176.4,0,0,,,,
753,2007/7/3,14320,14042.5,14833.41,13251.59,0,0,,,,
754,2007/7/4,14350,14078.65,14834.44,13322.86,0,0,,,,
755,2007/7/5,14410,14117.69,14830.2,13405.18,0,0,,,,
756,2007/7/6,14590,14164.04,14833.76,13494.32,0,0,,,,
757,2007/7/9,15160,14231.92,14934.37,13529.47,1,0,,,,
758,2007/7/10,15075,14297.69,14982.47,13612.91,0,0,,,,
759,2007/7/11,15170,14369.04,15013.23,13724.85,0,0,,,,
760,2007/7/12,15160,14416.92,15104.35,13729.49,0,0,,,,
761,2007/7/13,15155,14463.27,15181.53,13745.01,0,0,,,,
762,2007/7/16,15360,14512.12,15294.65,13729.59,1,0,,,,
763,2007/7/17,15245,14555.38,15371.4,13739.36,0,0,,,,
764,2007/7/18,14950,14585.77,15399.38,13772.16,0,0,,,,
765,2007/7/19,15040,14622.31,15428.59,13816.03,0,0,,,,
766,2007/7/20,14970,14652.88,15448.83,13856.93,0,0,,,,
767,2007/7/23,15085,14685.38,15480.2,13890.56,0,0,,,,
768,2007/7/24,15035,14710.38,15506.78,13913.98,0,0,,,,
769,2007/7/25,15060,14735,15533.62,13936.38,0,0,,,,
770,2007/7/26,15070,14762.88,15555.46,13970.3,0,0,,,,
771,2007/7/27,14830,14776.15,15560.89,13991.41,0,0,,,,
772,2007/7/30,14860,14792.12,15565.64,14018.6,0,0,,,,
773,2007/7/31,14915,14817.88,15559.57,14076.19,0,0,,,,
774,2007/8/1,14770,14835.38,15548.63,14122.13,0,-1,,,,
775,2007/8/2,14735,14849.81,15537.79,14161.83,0,0,,,,
776,2007/8/3,14970,14876.92,15523.33,14230.51,0,0,,,,
777,2007/8/6,15110,14910.38,15507.85,14312.91,0,0,,,,
778,2007/8/7,14935,14935.77,15474.1,14397.44,0,-1,,,,
779,2007/8/8,14885,14957.5,15434.55,14480.45,0,0,,,,
780,2007/8/9,14835,14976.15,15387.83,14564.47,0,0,,,,
781,2007/8/10,14875,14994.04,15338.28,14649.8,0,0,,,,
782,2007/8/13,14825,15003.08,15313.91,14692.25,0,0,,,,
783,2007/8/14,14855,14991.35,15300.56,14682.14,0,0,,,,
784,2007/8/15,14790,14980.38,15297.36,14663.4,0,0,,,,
785,2007/8/16,14755,14964.42,15283.47,14645.37,0,0,,,,
786,2007/8/17,14405,14935.38,15312.53,14558.23,0,0,,,,
787,2007/8/20,14495,14910,15313.57,14506.43,0,0,,,,
788,2007/8/21,14510,14877.31,15266.7,14487.92,0,0,,,,
789,2007/8/22,14465,14847.31,15239.04,14455.58,0,0,,,,
790,2007/8/23,14440,14827.69,15248.05,14407.33,0,0,,,,
791,2007/8/24,14310,14799.62,15256.89,14342.35,0,0,,,,
792,2007/8/27,14260,14772.31,15270.24,14274.38,0,0,,,,
793,2007/8/28,14180,14737.5,15269.84,14205.16,0,0,,,,
794,2007/8/29,14195,14705.19,15263.73,14146.65,0,0,,,,
795,2007/8/30,14265,14674.62,15239.37,14109.87,0,0,,,,
796,2007/8/31,14420,14649.62,15198.9,14100.34,0,0,,,,
797,2007/9/3,14415,14633.65,15185.23,14082.07,0,0,,,,
798,2007/9/4,14265,14610.77,15172.56,14048.98,0,0,,,,
799,2007/9/5,14225,14584.23,15151.4,14017.06,0,0,,,,
800,2007/9/6,14050,14556.54,15155.4,13957.68,0,0,,,,
801,2007/9/7,14155,14534.23,15148.45,13920.01,0,0,,,,
802,2007/9/10,13980,14496.15,15120.65,13871.65,0,0,,,,
803,2007/9/11,14425,14469.81,15042.2,13897.42,0,0,,,,
804,2007/9/12,14390,14448.85,14989.41,13908.29,0,0,,,,
805,2007/9/13,14450,14432.12,14942.61,13921.63,0,0,,,,
806,2007/9/14,14495,14419.04,14903.35,13934.73,0,0,,,,
807,2007/9/17,14445,14402.5,14850,13955,0,0,,,,
808,2007/9/18,14580,14393.08,14813.04,13973.12,0,0,,,,
